"","Sample_set","Site","Date","Zone_name","Zone","Meter","Vegetation_species","pcent_basal_cover","Elevation_NAVD88","Elevation_MSL","Simplified_zone_name"
"10673",3,"Harbor Palms","3/1/2023","Mangrove mix","D",144,"Salicornia sp.",8,0.70215598,1.03915598,"Mangrove"
"10674",3,"Harbor Palms","3/1/2023","Mangrove mix","D",144,"Blutaparon vermiculare",5,0.70215598,1.03915598,"Mangrove"
"10675",3,"Harbor Palms","3/1/2023","Mangrove mix","D",144,"Pneumatophore",3,0.70215598,1.03915598,"Mangrove"
"10676",3,"Harbor Palms","3/1/2023","Mangrove mix","D",144,"Laguncularia racemosa",3,0.70215598,1.03915598,"Mangrove"
"10677",3,"Harbor Palms","3/1/2023","Mangrove mix","D",144,"Avicennia germinans",1,0.70215598,1.03915598,"Mangrove"
"10678",3,"Harbor Palms","3/1/2023","Mangrove mix","D",144,"woody debris",5,0.70215598,1.03915598,"Mangrove"
"10679",3,"Harbor Palms","3/1/2023","Mangrove mix","D",145,"Blutaparon vermiculare",18,0.701795793333333,1.03879579333333,"Mangrove"
"10680",3,"Harbor Palms","3/1/2023","Mangrove mix","D",145,"Laguncularia racemosa",2,0.701795793333333,1.03879579333333,"Mangrove"
"10681",3,"Harbor Palms","3/1/2023","Mangrove mix","D",145,"woody debris",5,0.701795793333333,1.03879579333333,"Mangrove"
"10682",3,"Harbor Palms","3/1/2023","Mangrove mix","D",145,"Batis maritima",3,0.701795793333333,1.03879579333333,"Mangrove"
"10683",3,"Harbor Palms","3/1/2023","Mangrove mix","D",145,"Salicornia sp.",3,0.701795793333333,1.03879579333333,"Mangrove"
"10684",3,"Harbor Palms","3/1/2023","Mangrove mix","D",145,"Pneumatophore",2,0.701795793333333,1.03879579333333,"Mangrove"
"10685",3,"Harbor Palms","3/1/2023","Mangrove mix","D",145,"Avicennia germinans",1,0.701795793333333,1.03879579333333,"Mangrove"
"10686",3,"Harbor Palms","3/1/2023","Mangrove mix","D",146,"Pneumatophore",2,0.703686823333333,1.04068682333333,"Mangrove"
"10687",3,"Harbor Palms","3/1/2023","Mangrove mix","D",146,"Salicornia sp.",3,0.703686823333333,1.04068682333333,"Mangrove"
"10688",3,"Harbor Palms","3/1/2023","Mangrove mix","D",146,"Avicennia germinans",2,0.703686823333333,1.04068682333333,"Mangrove"
"10689",3,"Harbor Palms","3/1/2023","Mangrove mix","D",146,"Laguncularia racemosa",4,0.703686823333333,1.04068682333333,"Mangrove"
"10690",3,"Harbor Palms","3/1/2023","Mangrove mix","D",146,"Blutaparon vermiculare",5,0.703686823333333,1.04068682333333,"Mangrove"
"10691",3,"Harbor Palms","3/1/2023","Mangrove mix","D",146,"woody debris",20,0.703686823333333,1.04068682333333,"Mangrove"
"10692",3,"Harbor Palms","3/1/2023","Mangrove mix","D",146,"Borrichia frutescens",1,0.703686823333333,1.04068682333333,"Mangrove"
"10693",3,"Harbor Palms","3/1/2023","Mangrove mix","D",146,"Batis maritima",1,0.703686823333333,1.04068682333333,"Mangrove"
"10694",3,"Harbor Palms","3/1/2023","Mangrove mix","D",147,"Borrichia frutescens",4,0.70782907,1.04482907,"Mangrove"
"10695",3,"Harbor Palms","3/1/2023","Mangrove mix","D",147,"Batis maritima",5,0.70782907,1.04482907,"Mangrove"
"10696",3,"Harbor Palms","3/1/2023","Mangrove mix","D",147,"Blutaparon vermiculare",12,0.70782907,1.04482907,"Mangrove"
"10697",3,"Harbor Palms","3/1/2023","Mangrove mix","D",147,"Salicornia sp.",3,0.70782907,1.04482907,"Mangrove"
"10698",3,"Harbor Palms","3/1/2023","Mangrove mix","D",147,"Avicennia germinans",2,0.70782907,1.04482907,"Mangrove"
"10699",3,"Harbor Palms","3/1/2023","Mangrove mix","D",147,"Laguncularia racemosa",2,0.70782907,1.04482907,"Mangrove"
"10700",3,"Harbor Palms","3/1/2023","Mangrove mix","D",147,"Pneumatophore",3,0.70782907,1.04482907,"Mangrove"
"10701",3,"Harbor Palms","3/1/2023","Mangrove mix","D",147,"woody debris",10,0.70782907,1.04482907,"Mangrove"
"10702",3,"Harbor Palms","3/1/2023","Mangrove mix","D",148,"Blutaparon vermiculare",8,0.750061596666667,1.08706159666667,"Mangrove"
"10703",3,"Harbor Palms","3/1/2023","Mangrove mix","D",148,"Salicornia sp.",2,0.750061596666667,1.08706159666667,"Mangrove"
"10704",3,"Harbor Palms","3/1/2023","Mangrove mix","D",148,"Borrichia frutescens",2,0.750061596666667,1.08706159666667,"Mangrove"
"10705",3,"Harbor Palms","3/1/2023","Mangrove mix","D",148,"Laguncularia racemosa",1,0.750061596666667,1.08706159666667,"Mangrove"
"10706",3,"Harbor Palms","3/1/2023","Mangrove mix","D",148,"Avicennia germinans",2,0.750061596666667,1.08706159666667,"Mangrove"
"10707",3,"Harbor Palms","3/1/2023","Mangrove mix","D",148,"Batis maritima",3,0.750061596666667,1.08706159666667,"Mangrove"
"10708",3,"Harbor Palms","3/1/2023","Mangrove mix","D",148,"Pneumatophore",3,0.750061596666667,1.08706159666667,"Mangrove"
"10709",3,"Harbor Palms","3/1/2023","Mangrove mix","D",148,"woody debris",8,0.750061596666667,1.08706159666667,"Mangrove"
"10710",3,"Harbor Palms","3/1/2023","Mangrove mix","D",149,"Salicornia sp.",2,0.765690163333333,1.10269016333333,"Mangrove"
"10711",3,"Harbor Palms","3/1/2023","Mangrove mix","D",149,"Blutaparon vermiculare",12,0.765690163333333,1.10269016333333,"Mangrove"
"10712",3,"Harbor Palms","3/1/2023","Mangrove mix","D",149,"Batis maritima",3,0.765690163333333,1.10269016333333,"Mangrove"
"10713",3,"Harbor Palms","3/1/2023","Mangrove mix","D",149,"Borrichia frutescens",3,0.765690163333333,1.10269016333333,"Mangrove"
"10714",3,"Harbor Palms","3/1/2023","Mangrove mix","D",149,"Laguncularia racemosa",1,0.765690163333333,1.10269016333333,"Mangrove"
"10715",3,"Harbor Palms","3/1/2023","Mangrove mix","D",149,"Avicennia germinans",2,0.765690163333333,1.10269016333333,"Mangrove"
"10716",3,"Harbor Palms","3/1/2023","Mangrove mix","D",149,"Pneumatophore",2,0.765690163333333,1.10269016333333,"Mangrove"
"10717",3,"Harbor Palms","3/1/2023","Mangrove mix","D",149,"woody debris",8,0.765690163333333,1.10269016333333,"Mangrove"
"10718",3,"Harbor Palms","3/1/2023","Mangrove mix","D",150,"Salicornia sp.",5,0.75471477,1.09171477,"Mangrove"
"10719",3,"Harbor Palms","3/1/2023","Mangrove mix","D",150,"Batis maritima",3,0.75471477,1.09171477,"Mangrove"
"10720",3,"Harbor Palms","3/1/2023","Mangrove mix","D",150,"Laguncularia racemosa",3,0.75471477,1.09171477,"Mangrove"
"10721",3,"Harbor Palms","3/1/2023","Mangrove mix","D",150,"Avicennia germinans",1,0.75471477,1.09171477,"Mangrove"
"10722",3,"Harbor Palms","3/1/2023","Mangrove mix","D",150,"Pneumatophore",2,0.75471477,1.09171477,"Mangrove"
"10723",3,"Harbor Palms","3/1/2023","Mangrove mix","D",150,"Blutaparon vermiculare",2,0.75471477,1.09171477,"Mangrove"
"10724",3,"Harbor Palms","3/1/2023","Mangrove mix","D",150,"Borrichia frutescens",2,0.75471477,1.09171477,"Mangrove"
"10725",3,"Harbor Palms","3/1/2023","Mangrove mix","D",150,"woody debris",15,0.75471477,1.09171477,"Mangrove"
"10726",3,"Harbor Palms","3/1/2023","Mangrove mix","D",151,"Blutaparon vermiculare",1,0.754236816666667,1.09123681666667,"Mangrove"
"10727",3,"Harbor Palms","3/1/2023","Mangrove mix","D",151,"Batis maritima",5,0.754236816666667,1.09123681666667,"Mangrove"
"10728",3,"Harbor Palms","3/1/2023","Mangrove mix","D",151,"Salicornia sp.",15,0.754236816666667,1.09123681666667,"Mangrove"
"10729",3,"Harbor Palms","3/1/2023","Mangrove mix","D",151,"Laguncularia racemosa",4,0.754236816666667,1.09123681666667,"Mangrove"
"10730",3,"Harbor Palms","3/1/2023","Mangrove mix","D",151,"Avicennia germinans",3,0.754236816666667,1.09123681666667,"Mangrove"
"10731",3,"Harbor Palms","3/1/2023","Mangrove mix","D",151,"Pneumatophore",2,0.754236816666667,1.09123681666667,"Mangrove"
"10732",3,"Harbor Palms","3/1/2023","Mangrove mix","D",151,"woody debris",2,0.754236816666667,1.09123681666667,"Mangrove"
"10733",3,"Harbor Palms","3/1/2023","Mangrove mix","D",151,"Distichlis spicata",5,0.754236816666667,1.09123681666667,"Mangrove"
"10734",3,"Harbor Palms","3/1/2023","Mangrove mix","D",152,"Salicornia sp.",30,0.764353153333333,1.10135315333333,"Mangrove"
"10735",3,"Harbor Palms","3/1/2023","Mangrove mix","D",152,"Laguncularia racemosa",4,0.764353153333333,1.10135315333333,"Mangrove"
"10736",3,"Harbor Palms","3/1/2023","Mangrove mix","D",152,"Batis maritima",3,0.764353153333333,1.10135315333333,"Mangrove"
"10737",3,"Harbor Palms","3/1/2023","Mangrove mix","D",152,"Blutaparon vermiculare",1,0.764353153333333,1.10135315333333,"Mangrove"
"10738",3,"Harbor Palms","3/1/2023","Mangrove mix","D",152,"Borrichia frutescens",1,0.764353153333333,1.10135315333333,"Mangrove"
"10739",3,"Harbor Palms","3/1/2023","Mangrove mix","D",152,"Pneumatophore",1,0.764353153333333,1.10135315333333,"Mangrove"
"10740",3,"Harbor Palms","3/1/2023","Mangrove mix","D",152,"woody debris",1,0.764353153333333,1.10135315333333,"Mangrove"
"10741",3,"Harbor Palms","3/1/2023","Mangrove mix","D",152,"Seedlings",1,0.764353153333333,1.10135315333333,"Mangrove"
"10742",3,"Harbor Palms","3/1/2023","Mangrove mix","D",153,"Laguncularia racemosa",4,0.78506378,1.12206378,"Mangrove"
"10743",3,"Harbor Palms","3/1/2023","Mangrove mix","D",153,"Batis maritima",2,0.78506378,1.12206378,"Mangrove"
"10744",3,"Harbor Palms","3/1/2023","Mangrove mix","D",153,"Iva frutescens",1,0.78506378,1.12206378,"Mangrove"
"10745",3,"Harbor Palms","3/1/2023","Mangrove mix","D",153,"Avicennia germinans",1,0.78506378,1.12206378,"Mangrove"
"10746",3,"Harbor Palms","3/1/2023","Mangrove mix","D",153,"Borrichia frutescens",4,0.78506378,1.12206378,"Mangrove"
"10747",3,"Harbor Palms","3/1/2023","Mangrove mix","D",153,"woody debris",10,0.78506378,1.12206378,"Mangrove"
"10748",3,"Harbor Palms","3/1/2023","Mangrove mix","D",153,"Pneumatophore",3,0.78506378,1.12206378,"Mangrove"
"10749",3,"Harbor Palms","3/1/2023","Mangrove mix","D",153,"Salicornia sp.",1,0.78506378,1.12206378,"Mangrove"
"10750",3,"Harbor Palms","3/1/2023","Iva frutescens","E",154,"Laguncularia racemosa",4,0.776635866666667,1.11363586666667,"Upland transition"
"10751",3,"Harbor Palms","3/1/2023","Iva frutescens","E",154,"Borrichia frutescens",2,0.776635866666667,1.11363586666667,"Upland transition"
"10752",3,"Harbor Palms","3/1/2023","Iva frutescens","E",154,"Salicornia sp.",5,0.776635866666667,1.11363586666667,"Upland transition"
"10753",3,"Harbor Palms","3/1/2023","Iva frutescens","E",154,"Batis maritima",2,0.776635866666667,1.11363586666667,"Upland transition"
"10754",3,"Harbor Palms","3/1/2023","Iva frutescens","E",154,"Pneumatophore",3,0.776635866666667,1.11363586666667,"Upland transition"
"10755",3,"Harbor Palms","3/1/2023","Iva frutescens","E",154,"woody debris",2,0.776635866666667,1.11363586666667,"Upland transition"
"10756",3,"Harbor Palms","3/1/2023","Iva frutescens","E",155,"Batis maritima",1,0.76837767,1.10537767,"Upland transition"
"10757",3,"Harbor Palms","3/1/2023","Iva frutescens","E",155,"Laguncularia racemosa",1,0.76837767,1.10537767,"Upland transition"
"10758",3,"Harbor Palms","3/1/2023","Iva frutescens","E",155,"Pneumatophore",1,0.76837767,1.10537767,"Upland transition"
"10759",3,"Harbor Palms","3/1/2023","Iva frutescens","E",155,"Salicornia bigelovii",3,0.76837767,1.10537767,"Upland transition"
"10760",3,"Harbor Palms","3/1/2023","Iva frutescens","E",155,"Blutaparon vermiculare",2,0.76837767,1.10537767,"Upland transition"
"10761",3,"Harbor Palms","3/1/2023","Iva frutescens","E",155,"Bacopa monnieri",1,0.76837767,1.10537767,"Upland transition"
"10762",3,"Harbor Palms","3/1/2023","Iva frutescens","E",155,"woody debris",10,0.76837767,1.10537767,"Upland transition"
"10763",3,"Harbor Palms","3/1/2023","Iva frutescens","E",156,"Laguncularia racemosa",3,0.76028919,1.09728919,"Upland transition"
"10764",3,"Harbor Palms","3/1/2023","Iva frutescens","E",156,"Salicornia sp.",7,0.76028919,1.09728919,"Upland transition"
"10765",3,"Harbor Palms","3/1/2023","Iva frutescens","E",156,"Batis maritima",1,0.76028919,1.09728919,"Upland transition"
"10766",3,"Harbor Palms","3/1/2023","Iva frutescens","E",156,"Bacopa monnieri",1,0.76028919,1.09728919,"Upland transition"
"10767",3,"Harbor Palms","3/1/2023","Iva frutescens","E",156,"Blutaparon vermiculare",1,0.76028919,1.09728919,"Upland transition"
"10768",3,"Harbor Palms","3/1/2023","Iva frutescens","E",156,"Pneumatophore",1,0.76028919,1.09728919,"Upland transition"
"10769",3,"Harbor Palms","3/1/2023","Iva frutescens","E",156,"woody debris",4,0.76028919,1.09728919,"Upland transition"
"10770",3,"Harbor Palms","3/1/2023","Iva frutescens","E",157,"Pneumatophore",1,0.734083523333333,1.07108352333333,"Upland transition"
"10771",3,"Harbor Palms","3/1/2023","Iva frutescens","E",157,"woody debris",5,0.734083523333333,1.07108352333333,"Upland transition"
"10772",3,"Harbor Palms","3/1/2023","Iva frutescens","E",157,"Bacopa monnieri",2,0.734083523333333,1.07108352333333,"Upland transition"
"10773",3,"Harbor Palms","3/1/2023","Iva frutescens","E",157,"Batis maritima",1,0.734083523333333,1.07108352333333,"Upland transition"
"10774",3,"Harbor Palms","3/1/2023","Iva frutescens","E",157,"Blutaparon vermiculare",1,0.734083523333333,1.07108352333333,"Upland transition"
"10775",3,"Harbor Palms","3/1/2023","Iva frutescens","E",157,"Salicornia sp.",5,0.734083523333333,1.07108352333333,"Upland transition"
"10776",3,"Harbor Palms","3/1/2023","Iva frutescens","E",158,"Bacopa monnieri",12,0.72247144,1.05947144,"Upland transition"
"10777",3,"Harbor Palms","3/1/2023","Iva frutescens","E",158,"Blutaparon vermiculare",1,0.72247144,1.05947144,"Upland transition"
"10778",3,"Harbor Palms","3/1/2023","Iva frutescens","E",158,"Batis maritima",2,0.72247144,1.05947144,"Upland transition"
"10779",3,"Harbor Palms","3/1/2023","Iva frutescens","E",158,"Pneumatophore",2,0.72247144,1.05947144,"Upland transition"
"10780",3,"Harbor Palms","3/1/2023","Iva frutescens","E",158,"Salicornia bigelovii",3,0.72247144,1.05947144,"Upland transition"
"10781",3,"Harbor Palms","3/1/2023","Iva frutescens","E",158,"woody debris",8,0.72247144,1.05947144,"Upland transition"
"10782",3,"Harbor Palms","3/1/2023","Iva frutescens","E",159,"Salicornia bigelovii",1,0.72545294,1.06245294,"Upland transition"
"10783",3,"Harbor Palms","3/1/2023","Iva frutescens","E",159,"Bacopa monnieri",2,0.72545294,1.06245294,"Upland transition"
"10784",3,"Harbor Palms","3/1/2023","Iva frutescens","E",159,"Pneumatophore",2,0.72545294,1.06245294,"Upland transition"
"10785",3,"Harbor Palms","3/1/2023","Iva frutescens","E",159,"Batis maritima",1,0.72545294,1.06245294,"Upland transition"
"10786",3,"Harbor Palms","3/1/2023","Iva frutescens","E",159,"woody debris",20,0.72545294,1.06245294,"Upland transition"
"10787",3,"Harbor Palms","3/1/2023","Iva frutescens","E",160,"Pneumatophore",2,0.747037066666667,1.08403706666667,"Upland transition"
"10788",3,"Harbor Palms","3/1/2023","Iva frutescens","E",160,"woody debris",10,0.747037066666667,1.08403706666667,"Upland transition"
"10789",3,"Harbor Palms","3/1/2023","Iva frutescens","E",160,"Iva frutescens",8,0.747037066666667,1.08403706666667,"Upland transition"
"10790",3,"Harbor Palms","3/1/2023","Schinus terebinthifolius","F",161,"Pneumatophore",2,0.753277816666667,1.09027781666667,"Salt-tolerant trees"
"10791",3,"Harbor Palms","3/1/2023","Schinus terebinthifolius","F",161,"woody debris",4,0.753277816666667,1.09027781666667,"Salt-tolerant trees"
"10792",3,"Harbor Palms","3/1/2023","Schinus terebinthifolius","F",162,"Pneumatophore",1,0.74417519,1.08117519,"Salt-tolerant trees"
"10793",3,"Harbor Palms","3/1/2023","Schinus terebinthifolius","F",162,"Schinus terebinthifolius",1,0.74417519,1.08117519,"Salt-tolerant trees"
"10794",3,"Harbor Palms","3/1/2023","Schinus terebinthifolius","F",162,"woody debris",20,0.74417519,1.08117519,"Salt-tolerant trees"
"10795",3,"Harbor Palms","3/1/2023","Schinus terebinthifolius","F",163,"Pneumatophore",1,0.756794396666667,1.09379439666667,"Salt-tolerant trees"
"10796",3,"Harbor Palms","3/1/2023","Schinus terebinthifolius","F",163,"woody debris",20,0.756794396666667,1.09379439666667,"Salt-tolerant trees"
"10797",3,"Harbor Palms","3/1/2023","Schinus terebinthifolius","F",164,"Pneumatophore",1,0.809177526666667,1.14617752666667,"Salt-tolerant trees"
"10798",3,"Harbor Palms","3/1/2023","Schinus terebinthifolius","F",164,"Schinus terebinthifolius",1,0.809177526666667,1.14617752666667,"Salt-tolerant trees"
"10799",3,"Harbor Palms","3/1/2023","Schinus terebinthifolius","F",164,"woody debris",30,0.809177526666667,1.14617752666667,"Salt-tolerant trees"
"10800",3,"Harbor Palms","3/1/2023","Schinus terebinthifolius","F",165,"Pneumatophore",1,0.90132458,1.23832458,"Salt-tolerant trees"
"10801",3,"Harbor Palms","3/1/2023","Schinus terebinthifolius","F",165,"Schinus terebinthifolius",12,0.90132458,1.23832458,"Salt-tolerant trees"
"10802",3,"Harbor Palms","3/1/2023","Schinus terebinthifolius","F",165,"woody debris",75,0.90132458,1.23832458,"Salt-tolerant trees"
"10803",3,"Harbor Palms","3/1/2023","Schinus terebinthifolius","F",166,"Schinus terebinthifolius",1,0.858806006666667,1.19580600666667,"Salt-tolerant trees"
"10804",3,"Harbor Palms","3/1/2023","Schinus terebinthifolius","F",166,"woody debris",60,0.858806006666667,1.19580600666667,"Salt-tolerant trees"
"10805",3,"Harbor Palms","3/1/2023","Schinus terebinthifolius","F",167,"woody debris",30,0.836226833333333,1.17322683333333,"Salt-tolerant trees"
"10806",3,"Harbor Palms","3/1/2023","Schinus terebinthifolius","F",168,"woody debris",25,0.83358706,1.17058706,"Salt-tolerant trees"
"10807",3,"Harbor Palms","3/1/2023","Schinus terebinthifolius","F",168,"Schinus terebinthifolius",1,0.83358706,1.17058706,"Salt-tolerant trees"
"10808",3,"Harbor Palms","3/1/2023","Schinus terebinthifolius","F",169,"Schinus terebinthifolius",1,0.814041046666667,1.15104104666667,"Salt-tolerant trees"
"10809",3,"Harbor Palms","3/1/2023","Schinus terebinthifolius","F",169,"woody debris",75,0.814041046666667,1.15104104666667,"Salt-tolerant trees"
"10810",3,"Harbor Palms","3/1/2023","Schinus terebinthifolius","F",170,"Schinus terebinthifolius",1,0.815412666666667,1.15241266666667,"Salt-tolerant trees"
"10811",3,"Harbor Palms","3/1/2023","Schinus terebinthifolius","F",170,"woody debris",45,0.815412666666667,1.15241266666667,"Salt-tolerant trees"
"10812",3,"Harbor Palms","3/1/2023","Schinus terebinthifolius","F",171,"Schinus terebinthifolius",1,0.83770192,1.17470192,"Salt-tolerant trees"
"10813",3,"Harbor Palms","3/1/2023","Schinus terebinthifolius","F",171,"woody debris",65,0.83770192,1.17470192,"Salt-tolerant trees"
"10814",3,"Harbor Palms","3/1/2023","Schinus terebinthifolius","F",172,"Schinus terebinthifolius",1,0.863979146666667,1.20097914666667,"Salt-tolerant trees"
"10815",3,"Harbor Palms","3/1/2023","Schinus terebinthifolius","F",172,"woody debris",20,0.863979146666667,1.20097914666667,"Salt-tolerant trees"
"10816",3,"Harbor Palms","3/1/2023","Schinus terebinthifolius","F",173,"Schinus terebinthifolius",6,0.887407446666667,1.22440744666667,"Salt-tolerant trees"
"10817",3,"Harbor Palms","3/1/2023","Schinus terebinthifolius","F",173,"woody debris",5,0.887407446666667,1.22440744666667,"Salt-tolerant trees"
"10818",3,"Harbor Palms","3/1/2023","Schinus terebinthifolius","F",174,"woody debris",5,0.90798682,1.24498682,"Salt-tolerant trees"
"10819",3,"Harbor Palms","3/1/2023","Schinus terebinthifolius","F",174,"Schinus terebinthifolius",1,0.90798682,1.24498682,"Salt-tolerant trees"
"10820",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",0,"none/detritus",100,-0.09613876,0.22086124,"Mangrove"
"10821",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",1,"none/detritus",100,-0.04719856,0.26980144,"Mangrove"
"10822",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",2,"woody debris",3,0.05036509,0.36736509,"Mangrove"
"10823",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",3,"Rhizophora mangle",1,0.19655219,0.51355219,"Mangrove"
"10824",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",3,"Pneumatophore",5,0.19655219,0.51355219,"Mangrove"
"10825",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",3,"woody debris",5,0.19655219,0.51355219,"Mangrove"
"10826",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",4,"woody debris",7,0.171020676666667,0.488020676666667,"Mangrove"
"10827",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",4,"Pneumatophore",7,0.171020676666667,0.488020676666667,"Mangrove"
"10828",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",5,"Pneumatophore",12,0.208622293333333,0.525622293333333,"Mangrove"
"10829",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",5,"woody debris",2,0.208622293333333,0.525622293333333,"Mangrove"
"10830",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",6,"Rhizophora mangle",2,0.30935704,0.62635704,"Mangrove"
"10831",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",6,"Pneumatophore",25,0.30935704,0.62635704,"Mangrove"
"10832",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",7,"Rhizophora mangle",10,0.0846762333333334,0.401676233333333,"Mangrove"
"10833",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",7,"woody debris",2,0.0846762333333334,0.401676233333333,"Mangrove"
"10834",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",7,"Pneumatophore",12,0.0846762333333334,0.401676233333333,"Mangrove"
"10835",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",8,"Pneumatophore",28,0.0357950133333333,0.352795013333333,"Mangrove"
"10836",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",8,"woody debris",1,0.0357950133333333,0.352795013333333,"Mangrove"
"10837",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",9,"Laguncularia racemosa",6,0.16271338,0.47971338,"Mangrove"
"10838",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",9,"Rhizophora mangle",2,0.16271338,0.47971338,"Mangrove"
"10839",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",9,"woody debris",1,0.16271338,0.47971338,"Mangrove"
"10840",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",9,"Pneumatophore",22,0.16271338,0.47971338,"Mangrove"
"10841",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",10,"Rhizophora mangle",1,0.25554506,0.57254506,"Mangrove"
"10842",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",10,"woody debris",2,0.25554506,0.57254506,"Mangrove"
"10843",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",10,"Laguncularia racemosa",1,0.25554506,0.57254506,"Mangrove"
"10844",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",10,"Pneumatophore",15,0.25554506,0.57254506,"Mangrove"
"10845",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",11,"Rhizophora mangle",5,0.298077773333333,0.615077773333333,"Mangrove"
"10846",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",11,"woody debris",1,0.298077773333333,0.615077773333333,"Mangrove"
"10847",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",11,"Pneumatophore",9,0.298077773333333,0.615077773333333,"Mangrove"
"10848",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",11,"Laguncularia racemosa",1,0.298077773333333,0.615077773333333,"Mangrove"
"10849",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",12,"Rhizophora mangle",1,0.29031152,0.60731152,"Mangrove"
"10850",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",12,"Laguncularia racemosa",1,0.29031152,0.60731152,"Mangrove"
"10851",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",12,"Pneumatophore",16,0.29031152,0.60731152,"Mangrove"
"10852",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",13,"Rhizophora mangle",1,0.3633319,0.6803319,"Mangrove"
"10853",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",13,"Laguncularia racemosa",1,0.3633319,0.6803319,"Mangrove"
"10854",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",13,"Avicennia germinans",1,0.3633319,0.6803319,"Mangrove"
"10855",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",13,"woody debris",1,0.3633319,0.6803319,"Mangrove"
"10856",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",13,"Pneumatophore",8,0.3633319,0.6803319,"Mangrove"
"10857",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",14,"Rhizophora mangle",2,0.451030623333333,0.768030623333333,"Mangrove"
"10858",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",14,"Laguncularia racemosa",1,0.451030623333333,0.768030623333333,"Mangrove"
"10859",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",14,"Pneumatophore",6,0.451030623333333,0.768030623333333,"Mangrove"
"10860",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",14,"woody debris",10,0.451030623333333,0.768030623333333,"Mangrove"
"10861",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",15,"Laguncularia racemosa",24,0.55340769,0.87040769,"Mangrove"
"10862",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",15,"Rhizophora mangle",2,0.55340769,0.87040769,"Mangrove"
"10863",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",15,"Pneumatophore",7,0.55340769,0.87040769,"Mangrove"
"10864",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",15,"woody debris",5,0.55340769,0.87040769,"Mangrove"
"10865",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",16,"Laguncularia racemosa",2,0.571709723333333,0.888709723333333,"Mangrove"
"10866",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",16,"Pneumatophore",3,0.571709723333333,0.888709723333333,"Mangrove"
"10867",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",16,"woody debris",2,0.571709723333333,0.888709723333333,"Mangrove"
"10868",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",17,"Rhizophora mangle",2,0.535129216666667,0.852129216666667,"Mangrove"
"10869",3,"Upper Tampa Bay Park","5/19/2023","Mangrove fringe","A",17,"Laguncularia racemosa",1,0.535129216666667,0.852129216666667,"Mangrove"
